,name,startYear,endYear,in_production,creators,cast,overview,genres,country_names,runtimes,actor_popularity,number_of_seasons,number_of_episodes,averageRating,numVotes,poster_path,popularity,key,text_concat,lemmatized_text
534,Un Soupçon de magie,2015,2021,False,Sue Tenney,"Catherine Bell, James Denton, Catherine Disher, Sarah Power, Rhys Matthew Bond, Trenna Keating, Kirsten Alter","La sorcière Cassandra Nightingale décide de s'installer dans la charmante communauté de Middleton et d'ouvrir une boutique baptisée ""Bell, Book and Candle"", proposant une myriade d'objets insolites. Cassie va changer la vie des habitants et du chef de la police, Jake Russell...","Comédie, Drame, Science-Fiction & Fantastique",États-Unis,43,9.601714285714285,7,68,7.3,12983,https://image.tmdb.org/t/p/original/v01s4IycNSoTRkd8BU4qUjQNu2B.jpg,63.697,https://www.youtube.com/watch?v=OLnxYaEYci8,"Un Soupçon de magie Sue Tenney Catherine Bell, James Denton, Catherine Disher, Sarah Power, Rhys Matthew Bond, Trenna Keating, Kirsten Alter La sorcière Cassandra Nightingale décide de s'installer dans la charmante communauté de Middleton et d'ouvrir une boutique baptisée ""Bell, Book and Candle"", proposant une myriade d'objets insolites. Cassie va changer la vie des habitants et du chef de la police, Jake Russell... Comédie, Drame, Science-Fiction & Fantastique États-Unis","un soupçon de magie sue Tenney Catherine Bell , James Denton , catherine Disher , Sarah Power , rhy Matthew Bond , Trenna Keating , Kirsten alter le sorcière Cassandra nightingale décider de se installer dans le charmant communauté de Middleton et de ouvrir un boutique baptisé "" Bell , Book and Candle "" , proposer un myriade de objet insolite . cassie aller changer le vie de habitant et de chef de le police , Jake Russell ... Comédie , Drame , Science - Fiction et Fantastique États-Unis"
535,A Million Little Things,2018,2023,False,D.J. Nash,"David Giuntoli, Romany Malco, James Roday Rodriguez, Christina Moses, Allison Miller, Grace Park, Lizzy Greene, Chance Hurstfield, Tristan Byon","Selon l'adage, ""L'amitié ce n'est pas une seule chose, c'est un million de petites choses"". Un groupe d'amis dont, pour différentes raisons, les vies stagnent, vont devoir faire face au suicide de l'un d'entre eux. Ce choc va les aider à remettre de l'ordre dans leurs existences respectives et consolider leur amitié...",Drame,États-Unis,42,9.620333333333333,5,87,7.9,17458,https://image.tmdb.org/t/p/original/1IfYpA8wminiCMp37HLKS6AzFKw.jpg,54.954,https://www.youtube.com/watch?v=Jqb1brVb92E,"A Million Little Things D.J. Nash David Giuntoli, Romany Malco, James Roday Rodriguez, Christina Moses, Allison Miller, Grace Park, Lizzy Greene, Chance Hurstfield, Tristan Byon Selon l'adage, ""L'amitié ce n'est pas une seule chose, c'est un million de petites choses"". Un groupe d'amis dont, pour différentes raisons, les vies stagnent, vont devoir faire face au suicide de l'un d'entre eux. Ce choc va les aider à remettre de l'ordre dans leurs existences respectives et consolider leur amitié... Drame États-Unis","avoir million Little thing d.j. nash David Giuntoli , Romany Malco , James Roday Rodriguez , Christina Moses , allison Miller , Grace Park , Lizzy Greene , chance Hurstfield , Tristan Byon selon le adage , "" le amitier ce ne être pas un seul chose , ce être un million de petit chose "" . un groupe de ami dont , pour différents raison , le vie stagner , aller devoir faire face au suicide de le un de entrer lui . ce choc aller le aider à remettre de le ordre dans leur existence respectif et consolider son amitié ... drame États-Unis"
536,Reine du Sud,2016,2021,False,"Joshua John Miller, M.A. Fortin","Alice Braga, Hemky Madera, Peter Gadiot, Jamie Hector, Ryan O'Nan","Contrainte de travailler pour le cartel qui a assassiné son petit ami, Teresa s'en remet à son instinct, à une amie fidèle et à un mystérieux carnet pour survivre.","Crime, Drame",États-Unis,42,13.143199999999998,5,62,8.0,35337,https://image.tmdb.org/t/p/original/rzdC5EHkkKJE6OPVdh6gT1pR1c9.jpg,75.114,https://www.youtube.com/watch?v=5vwXyPsXVUg,"Reine du Sud Joshua John Miller, M.A. Fortin Alice Braga, Hemky Madera, Peter Gadiot, Jamie Hector, Ryan O'Nan Contrainte de travailler pour le cartel qui a assassiné son petit ami, Teresa s'en remet à son instinct, à une amie fidèle et à un mystérieux carnet pour survivre. Crime, Drame États-Unis","reine de Sud Joshua John Miller , M.A. fortin Alice Braga , Hemky Madera , Peter Gadiot , Jamie Hector , Ryan O' nan Contrainte de travailler pour le cartel qui avoir assassiner son petit ami , Teresa se en remettre à son instinct , à un amie fidèle et à un mystérieux carnet pour survivre . crime , Drame États-Unis"
537,NCIS : Hawaï,2021,2024,False,"Christopher Silber, Matt Bosack, Jan Nash","Vanessa Lachey, Alex Tarrant, Noah Mills, Yasmine Al-Bustami, Jason Antoon, Tori Anderson","L'agent spécial Jane Tennant dirige une équipe d'agents du NCIS. Elle est la première femme à occuper ce poste. Elle et son équipe travaillent au bureau de Pearl Harbor, à Hawaï. Ils enquêtent sur des crimes liés à l'armée et à la sécurité nationale.","Crime, Drame",États-Unis,45,7.6754999999999995,3,54,6.8,10418,https://image.tmdb.org/t/p/original/OtqOyeoOnNsgkoTT4cFhHTY8aP.jpg,54.396,https://www.youtube.com/watch?v=OcSDac7x_bM,"NCIS : Hawaï Christopher Silber, Matt Bosack, Jan Nash Vanessa Lachey, Alex Tarrant, Noah Mills, Yasmine Al-Bustami, Jason Antoon, Tori Anderson L'agent spécial Jane Tennant dirige une équipe d'agents du NCIS. Elle est la première femme à occuper ce poste. Elle et son équipe travaillent au bureau de Pearl Harbor, à Hawaï. Ils enquêtent sur des crimes liés à l'armée et à la sécurité nationale. Crime, Drame États-Unis","NCIS : Hawaï Christopher Silber , Matt Bosack , jan nash Vanessa Lachey , Alex Tarrant , Noah Mills , Yasmine Al - bustami , Jason Antoon , Tori Anderson le agent spécial Jane Tennant diriger un équipe de agent de nci . lui être le premier femme à occuper ce poste . lui et son équipe travailler au bureau de Pearl Harbor , à Hawaï . il enquêter sur un crime lier à le armée et à le sécurité national . crime , Drame États-Unis"
538,Marvel's Jessica Jones,2015,2019,False,Melissa Rosenberg,"Krysten Ritter, Rachael Taylor, Eka Darville, Benjamin Walker, Carrie-Anne Moss","Hantée par un passé traumatisant, la détective privée Jessica Jones cherche celui qui la persécute avant qu'il ne trouve quelqu'un d'autre à torturer à Hell's Kitchen.","Science-Fiction & Fantastique, Drame",États-Unis,52,22.303,3,39,7.8,230294,https://image.tmdb.org/t/p/original/hCNUxbt8ohAYQhSnBChuknjxH8z.jpg,68.052,https://www.youtube.com/watch?v=lb6ZYrfUUug,"Marvel's Jessica Jones Melissa Rosenberg Krysten Ritter, Rachael Taylor, Eka Darville, Benjamin Walker, Carrie-Anne Moss Hantée par un passé traumatisant, la détective privée Jessica Jones cherche celui qui la persécute avant qu'il ne trouve quelqu'un d'autre à torturer à Hell's Kitchen. Science-Fiction & Fantastique, Drame États-Unis","marvel' s Jessica Jones Melissa Rosenberg Krysten Ritter , Rachael Taylor , eka Darville , Benjamin Walker , carrie - Anne Moss hanter par un passé traumatiser , le détective priver Jessica jone cherche celui qui le persécute avant que il ne trouver quelque un de autre à torturer à hell' s Kitchen . Science - Fiction et Fantastique , Drame États-Unis"
539,Becker,1998,2004,False,Dave Hackel,"Ted Danson, Hattie Winston, Shawnee Smith, Alex Désert, Jorge Garcia, Nancy Travis","Champion toute catégorie des coups de gueule, le Dr Becker fait de la critique son activité favorite. Rien ne lui échappe, il donne son avis sur tout et tout le monde. Médecin doué et dévoué, il reçoit des patients atypiques, déclenchant des situations plutôt cocasses ! Il est aidé par Linda, la jolie réceptionniste déjantée... .",Comédie,États-Unis,"30, 22",14.274333333333333,6,129,7.3,14579,https://image.tmdb.org/t/p/original/hno1hP545G5xS1l4mLBXaY7NIqn.jpg,56.288,https://www.youtube.com/watch?v=eUYfmXGWmTs,"Becker Dave Hackel Ted Danson, Hattie Winston, Shawnee Smith, Alex Désert, Jorge Garcia, Nancy Travis Champion toute catégorie des coups de gueule, le Dr Becker fait de la critique son activité favorite. Rien ne lui échappe, il donne son avis sur tout et tout le monde. Médecin doué et dévoué, il reçoit des patients atypiques, déclenchant des situations plutôt cocasses ! Il est aidé par Linda, la jolie réceptionniste déjantée... . Comédie États-Unis","Becker Dave Hackel Ted Danson , hattie Winston , Shawnee Smith , Alex Désert , Jorge Garcia , Nancy Travis champion tout catégorie de coup de gueule , le dr Becker faire de le critique son activité favori . Rien ne luire échapper , il donne son avis sur tout et tout le monde . médecin douer et dévoué , il recevoir un patient atypique , déclencher un situation plutôt cocasse ! il être aider par Linda , le jolie réceptionniste déjanter ... . comédie États-Unis"
540,MINDHUNTER,2017,2019,False,Joe Penhall,"Jonathan Groff, Holt McCallany, Anna Torv, Stacey Roca",Un agent de l'unité d'élite du FBI dédiée aux crimes en série développe des techniques de profilage alors qu'il poursuit de notoires violeurs et assassins.,"Drame, Crime",États-Unis,,17.435750000000002,2,19,8.6,353648,https://image.tmdb.org/t/p/original/fbKE87mojpIETWepSbD5Qt741fp.jpg,60.531,https://www.youtube.com/watch?v=YnLQzzJMnV8,"MINDHUNTER Joe Penhall Jonathan Groff, Holt McCallany, Anna Torv, Stacey Roca Un agent de l'unité d'élite du FBI dédiée aux crimes en série développe des techniques de profilage alors qu'il poursuit de notoires violeurs et assassins. Drame, Crime États-Unis","MINDHUNTER joe Penhall Jonathan Groff , Holt McCallany , Anna Torv , stacey Roca un agent de le unité de élite de FBI dédier à crime en série développer de technique de profilage alors que il poursuivre de notoire violeur et assassin . drame , Crime États-Unis"
541,Bodies,2023,2023,False,Paul Tomalin,"Jacob Fortune-Lloyd, שירה האס, Amaka Okafor, Kyle Soller, Greta Scacchi, Stephen Graham","Quatre enquêteurs. Quatre époques. Une victime.

Inspirée du roman graphique hallucinant de Si Spencer, Bodies est une série policière unique en son genre. Lorsque le même corps est retrouvé sur Longharvest Lane dans l'East End de Londres en 1890, 1941, 2023 et 2053, quatre détectives doivent mener l'enquête, chacun à son époque. Au fil des décennies, ils découvrent que leurs affaires sont liées, tandis qu'émerge un énigmatique leader politique appelé Elias Mannix (Stephen Graham). A-t-il joué un rôle dans l'un de ces meurtres ? Ou une vérité bien plus sombre se cache-t-elle derrière ces événements ? Pour résoudre le mystère, nos quatre enquêteurs vont devoir collaborer d'une manière ou d'une autre et dévoiler une conspiration qui s'étend sur plus de 150 ans.","Crime, Mystère, Science-Fiction & Fantastique, Drame",Royaume-Uni,,15.683666666666667,1,8,7.3,59741,https://image.tmdb.org/t/p/original/cOfVhN1YFLwF2VGCcmw1oysZi3e.jpg,53.761,https://www.youtube.com/watch?v=RyZjIPB8paw,"Bodies Paul Tomalin Jacob Fortune-Lloyd, שירה האס, Amaka Okafor, Kyle Soller, Greta Scacchi, Stephen Graham Quatre enquêteurs. Quatre époques. Une victime.

Inspirée du roman graphique hallucinant de Si Spencer, Bodies est une série policière unique en son genre. Lorsque le même corps est retrouvé sur Longharvest Lane dans l'East End de Londres en 1890, 1941, 2023 et 2053, quatre détectives doivent mener l'enquête, chacun à son époque. Au fil des décennies, ils découvrent que leurs affaires sont liées, tandis qu'émerge un énigmatique leader politique appelé Elias Mannix (Stephen Graham). A-t-il joué un rôle dans l'un de ces meurtres ? Ou une vérité bien plus sombre se cache-t-elle derrière ces événements ? Pour résoudre le mystère, nos quatre enquêteurs vont devoir collaborer d'une manière ou d'une autre et dévoiler une conspiration qui s'étend sur plus de 150 ans. Crime, Mystère, Science-Fiction & Fantastique, Drame Royaume-Uni","Bodies Paul Tomalin Jacob Fortune - Lloyd , שירה האס , Amaka Okafor , Kyle Soller , greta scacchi , Stephen Graham Quatre enquêteur . Quatre époque . un victime . 

 Inspirée de roman graphique halluciner de si Spencer , Bodies être un série policière unique en son genre . lorsque le même corps être retrouver sur Longharvest Lane dans le East End de Londres en 1890 , 1941 , 2023 et 2053 , quatre détective devoir mener le enquête , chacun à son époque . au fil de décennie , il découvrir que leur affaire être lier , tandis que émerger un énigmatique leader politique appeler Elias Mannix ( Stephen Graham ) . avoir -t il jouer un rôle dans le un de ce meurtre ? ou un vérité bien plus sombre se cache-t-elle derrière ce événement ? pour résoudre le mystère , notre quatre enquêteur aller devoir collaborer de un manière ou de un autre et dévoiler un conspiration qui se étendre sur plus de 150 an . crime , Mystère , Science - Fiction et Fantastique , Drame Royaume - Uni"
542,Little Britain,2003,2005,False,"Matt Lucas, David Walliams","Matt Lucas, Tom Baker, Paul Putner, Anthony Stewart Head, Ruth Jones, Joann Condon, Charu Bala Chokshi, Kevin Lucero Less","Des hautes plaines écossaises aux terres du Pays de Galles en passant par les cités londoniennes, la série dresse un portrait au vitriol du Royaume-Uni et de ses habitants. Le tout à travers de nombreux personnages plus excentriques les uns que les autres, interprétés par Matt Lucas et David Walliams, les créateurs de la série.",Comédie,Royaume-Uni,30,6.195875,3,20,7.7,26694,https://image.tmdb.org/t/p/original/AeiXvHBFCvzQo3hLD5KQkwGWD5Z.jpg,72.2,https://www.youtube.com/watch?v=AJQ3TM-p2QI,"Little Britain Matt Lucas, David Walliams Matt Lucas, Tom Baker, Paul Putner, Anthony Stewart Head, Ruth Jones, Joann Condon, Charu Bala Chokshi, Kevin Lucero Less Des hautes plaines écossaises aux terres du Pays de Galles en passant par les cités londoniennes, la série dresse un portrait au vitriol du Royaume-Uni et de ses habitants. Le tout à travers de nombreux personnages plus excentriques les uns que les autres, interprétés par Matt Lucas et David Walliams, les créateurs de la série. Comédie Royaume-Uni","Little Britain Matt Lucas , David Walliams Matt Lucas , Tom Baker , Paul Putner , Anthony stewart Head , Ruth Jones , Joann Condon , Charu Bala Chokshi , Kevin Lucero Less un haute plaine écossaise à terre de pays de Galles en passer par le cité londonien , le série dresse un portrait au vitriol de Royaume - Uni et de son habitant . le tout à travers de nombreux personnage plus excentrique le un que le autre , interpréter par Matt Lucas et David Walliams , le créateur de le série . comédie Royaume - Uni"
543,Grotesquerie,2024,2024,True,"Ryan Murphy, Jon Robin Baitz, Joe Baken","Niecy Nash-Betts, Courtney B. Vance, Nicholas Alexander Chavez, Micaela Diamond, Raven Goodwin, Lesley Manville","Une série de crimes odieux bouleverse une petite communauté et l'inspectrice Lois Tryon a l'impression que ces crimes ont quelque chose de personnel, comme si quelqu'un ou quelque chose la narguait.","Drame, Mystère, Crime",États-Unis,,12.739333333333333,1,10,6.2,7206,https://image.tmdb.org/t/p/original/oskgLp7inXPU9NgfL2NWRW0KK2e.jpg,80.938,https://www.youtube.com/watch?v=ZsUoKQhTBAs,"Grotesquerie Ryan Murphy, Jon Robin Baitz, Joe Baken Niecy Nash-Betts, Courtney B. Vance, Nicholas Alexander Chavez, Micaela Diamond, Raven Goodwin, Lesley Manville Une série de crimes odieux bouleverse une petite communauté et l'inspectrice Lois Tryon a l'impression que ces crimes ont quelque chose de personnel, comme si quelqu'un ou quelque chose la narguait. Drame, Mystère, Crime États-Unis","Grotesquerie Ryan Murphy , Jon Robin Baitz , joe Baken Niecy Nash - Betts , Courtney B. Vance , Nicholas Alexander Chavez , Micaela Diamond , Raven Goodwin , Lesley Manville un série de crime odieux boulevers un petit communauté et le inspecteur Lois Tryon avoir le impression que ce crime avoir quelque chose de personnel , comme si quelque un ou quelque chose le narguer . drame , Mystère , Crime États-Unis"
